country_code,country_name,year,who_adult_mortality_per_1000,who_adult_obesity_pct,who_alcohol_consumption_litres_per_capita,who_child_overweight_pct,who_child_stunting_pct,who_dtp3_immunization_pct,who_hale_birth_years,who_health_expenditure_pct_gdp,who_health_expenditure_per_capita_usd,who_hepatitis_b_under5_pct,who_hospital_beds_per_10000,who_insufficient_physical_activity_pct,who_life_expectancy_birth_years,who_maternal_mortality_per_100k,who_mcv1_immunization_pct,who_medical_doctors_per_10000,who_neonatal_mortality_per_1000_live_births,who_nursing_midwifery_per_10000,who_pm25_exposure,who_premature_ncd_mortality_pct,who_road_traffic_mortality_per_100k,who_safely_managed_sanitation_pct,who_safely_managed_water_pct,who_skilled_birth_attendance_pct,who_suicide_rate_per_100k,who_tuberculosis_incidence_per_100k,who_uhc_service_coverage_index,who_under5_mortality_per_1000_live_births
BTN,BTN,2012,126.1836631,7.0457771,0.005225089,7.1,29.1,97.0,62.82743019,3.25988412,84.0940094,,17.803169717,10.429224,72.45535288,85.98676745,95.0,2.71,18.063588252,10.26,34.222306127,17.8,,46.123698036,37.589267007,75.0,5.787243931,363.0,58.0,35.498297494
BTN,BTN,2013,124.0927678,7.4500278,0.00469061,7.3,27.6,97.0,63.0619248,3.34862685,86.41462708,,17.606920333,10.321371,72.72164626,79.20377145,94.0,2.8,16.608967741,11.02,33.780079469,17.7,,46.425156055,40.321357291,89.0,5.879346124,328.0,58.0,33.235892546
BTN,BTN,2014,122.2826476,7.8760587,0.003142937,7.5,26.3,99.0,63.23381195,3.23226452,87.19132233,,17.417943346,10.226284,72.91360226,73.3785391,97.0,3.33,15.29166365,13.05,33.247747176,17.8,,46.70864936,43.705398261,89.0,5.92313732,307.0,62.0,31.151110233
BTN,BTN,2015,120.376292,8.3270825,0.348245554,7.8,24.9,99.0,63.37870537,3.43653083,96.86671448,0.3,17.242217373,10.145692,73.07489389,68.354843,97.0,3.39,14.063513293,14.45,32.387269109,17.7,,46.974416378,47.101535093,89.0,5.763488464,264.0,63.0,29.210400204
BTN,BTN,2016,118.5767638,8.8007331,0.783632931,7.9,23.6,98.0,63.56484697,3.27756715,97.42939758,0.2,17.074954638,10.078754,73.28424565,63.31074206,97.0,4.0,12.970543074,15.1,33.622652764,17.4,,47.222724602,50.508705196,89.0,5.652837439,298.0,65.0,27.433450748
BTN,BTN,2017,116.8905609,9.2901461,1.525849109,8.1,22.3,98.0,63.79693901,3.11215067,103.63583374,0.1,16.928616122,10.025401,73.54716542,58.40546491,97.0,3.1,11.918977235,16.16,30.640249173,17.5,,47.453884783,53.926003667,96.4,5.707120784,216.0,65.0,25.793629276
BTN,BTN,2018,115.4644074,9.7909309,1.973738349,8.2,21.1,97.0,63.9807311,3.06896734,102.01222992,0.1,17.242128179,9.9834251,73.75301201,55.23221629,97.0,4.21,10.955776198,18.39,30.65824423,17.2,,47.668193928,57.268297878,96.2,5.381765573,213.0,65.0,24.195719625
BTN,BTN,2019,114.0871558,10.302473,2.303116918,8.3,20.1,97.0,64.13496582,3.37511158,115.71811676,0.1,20.919654146,9.9505091,73.93027807,52.33696985,97.0,3.36,10.052123417,18.25,26.74141111,16.7,,47.86595297,60.592227498,96.3,5.138367324,226.0,66.0,22.716132545
BTN,BTN,2020,111.1136099,10.826172,2.497362619,8.3,19.3,95.0,64.4680744,4.08451509,134.13723755,0.1,21.298314057,9.927227,74.45119684,51.35272887,93.0,4.86,9.237528064,20.82,24.246472688,16.5,,48.047603422,63.618934695,99.3,5.309355701,201.0,69.0,21.31496989
BTN,BTN,2021,110.1784569,11.362893,2.690379357,8.3,18.7,98.0,64.80462869,4.78581429,161.46617126,0.1,22.051683472,9.913084,74.87642848,49.92042242,97.0,5.61,8.581404877,22.16,25.773141974,15.9,12.2,48.213425503,66.616211212,98.9,5.09466773,185.0,68.0,20.048409375
BTN,BTN,2022,,11.91409,2.864866354,8.2,18.4,98.0,,3.91757464,138.00679016,0.1,21.897165277,9.9078541,,48.56862902,97.0,5.53,8.085856476,20.52,24.053658318,,,48.624851035,67.782942051,,,171.0,69.0,18.963332474
BTN,BTN,2023,,12.481853,3.080793732,8.1,18.0,99.0,,4.41551638,162.19680786,0.1,21.617854822,,,46.64777161,99.0,,7.650110939,,24.120857767,,,49.054989503,66.654072475,98.5,,179.0,69.0,17.988440711
BTN,BTN,2024,,13.065965,3.080793732,8.0,17.9,98.0,,,,0.1,,,,,97.0,,7.30880116,,,,,49.481085265,65.594215969,,,191.0,,17.165828348
BTN,BTN,2025,,,,,,99.0,,,,,,,,,98.0,,,,,,,,,,,,,
BWA,BWA,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.446945816
BWA,BWA,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.20606235
BWA,BWA,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.927352669
BWA,BWA,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.430991125
BWA,BWA,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.323088242
BWA,BWA,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.776400162
BWA,BWA,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.760188554
BWA,BWA,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.700324316
BWA,BWA,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.234437462
BWA,BWA,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.876243013
BWA,BWA,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.515468734
BWA,BWA,1965,,,,,,,,,,,,,,,,,40.692372363,,,,,,,,,,,145.544815129
BWA,BWA,1966,,,,,,,,,,,,,,,,,39.680652454,,,,,,,,,,,141.925823819
BWA,BWA,1967,,,,,,,,,,,,,,,,,38.561877155,,,,,,,,,,,138.059522601
BWA,BWA,1968,,,,,,,,,,,,,,,,,37.404633238,,,,,,,,,,,133.930572749
BWA,BWA,1969,,,,,,,,,,,,,,,,,36.357395304,,,,,,,,,,,129.691509892
BWA,BWA,1970,,,,,,,,,,,,,,,,,35.397262361,,,,,,,,,,,125.32302345
BWA,BWA,1971,,,,,,,,,,,,,,,,,34.581333725,,,,,,,,,,,120.657672445
BWA,BWA,1972,,,,,,,,,,,,,,,,,33.965535678,,,,,,,,,,,115.941028864
BWA,BWA,1973,,,,,,,,,,,,,,,,,33.402769598,,,,,,,,,,,111.080524501
BWA,BWA,1974,,,,,,,,,,,,,,,,,32.840593382,,,,,,,,,,,105.827108084
BWA,BWA,1975,,,,,,,,,,,,,,,,,32.362485878,,,,,,,,,,,100.378281213
BWA,BWA,1976,,,,,,,,,,,,,,,,,31.899642854,,,,,,,,,,,94.768045142
BWA,BWA,1977,,,,,,,,,,,,,,,,,31.477365577,,,,,,,,,,,88.9216957
BWA,BWA,1978,,,,,,,,,,,,,,,,,31.087714772,,,,,,,,,,,83.328766642
BWA,BWA,1979,,,,,,,,,,,,,,,,,30.68391483,,,,,,,,,,,78.118168484
BWA,BWA,1980,,3.4288622,,,,,,,,,,,,,,,30.295998286,,,,,,,,,,,73.328872376
BWA,BWA,1981,,3.6074232,,,,,,,,,,,,,,,29.949269176,,,,,,,,,,,69.04062321
BWA,BWA,1982,,3.7885919,,,,,,,,,,,,,,,29.725684795,,,,,,,,,,,65.153366762
BWA,BWA,1983,,3.9879937,,,,,,,,,,,,,,,29.372016035,,,,,,,,,,,61.908945696
BWA,BWA,1984,,4.1992433,,,,,,,,,,,,,,,28.907983483,,,,,,,,,,,59.128981086
BWA,BWA,1985,,4.4233132,,,,,,,,,,,,312.8638985,,,28.156589105,,,,,,,,,,,56.58952372
BWA,BWA,1986,,4.6609398,,,,,,,,,,,,304.3249469,,,27.214008746,,,,,,,,,,,54.161945691
BWA,BWA,1987,,4.9136348,,,,,,,,,,,,301.804107,,,26.12512893,,,,,,,,,,,52.087725369
BWA,BWA,1988,,5.1828794,,,,,,,,,,,,318.9119477,,,24.853234794,,,,,,,,,,,50.704756626
BWA,BWA,1989,,5.4688625,,,,,,,,,,,,300.432502,,,23.428085021,,,,,,,,,,,50.487388219
BWA,BWA,1990,,5.7690304,,,,,,,,,,,,296.2211954,,,21.581755085,,,,,,,,,,,51.469720856
BWA,BWA,1991,,6.0831182,,,,,,,,,,,,282.6495589,,,19.603574537,,,,,,,,,,,53.606252608
BWA,BWA,1992,,6.409093,,,,,,,,,,,,262.8900307,,,17.707241477,,,,,,,,,,,57.115080378
BWA,BWA,1993,,6.7468032,,,,,,,,,,,,229.8351059,,,15.874286046,,,,,,,,,,,61.462270845
BWA,BWA,1994,,7.0994377,,,,,,,,,,,,182.419249,,,14.059859603,,,,,,,,,,,66.236741926
BWA,BWA,1995,,7.4705936,,,,,,,,,,,,148.3577326,,,12.324102927,,,,,,,,,,,66.401877258
BWA,BWA,1996,,7.8591973,,,,,,,,,,,,129.8441406,,,10.748301789,,,,,,,,,,,70.371399771
BWA,BWA,1997,,8.2644366,,,,,,,,,,,,123.1501961,,,9.56875962,,,,,,,,,,,73.43898667
BWA,BWA,1998,,8.6873583,,,,,,,,,,,,125.5914866,,2.64,8.843238502,26.54,,,,,,,,,,75.416217841
BWA,BWA,1999,,9.1257073,,,,,,,,,,,,131.0600521,,3.09,8.66246586,30.4,,,,,,,,,,78.512771218
BWA,BWA,2000,663.7489796,9.5758274,3.00529767,9.8,30.3,97.0,41.30771493,6.10838556,206.93144226,,21.295051524,28.795063,47.16383585,135.6640021,91.0,2.98,9.11032758,25.75,,22.8,,,59.196993328,99.0,16.12042168,976.0,41.0,79.84008
BWA,BWA,2001,678.4887794,10.035636,3.00529767,9.9,30.2,97.0,40.90554597,6.3660779,203.01203918,,21.632178216,28.500002,46.70431922,137.9404942,91.0,2.98,10.159505226,23.33,,23.1,,,59.60285721,92.0,15.68723213,938.0,43.0,79.30292577
BWA,BWA,2002,675.8397359,10.504333,3.058228869,9.9,30.1,97.0,41.08654328,6.66529799,206.11392212,,22.025876249,28.205582,46.95490275,139.7492744,92.0,3.07,11.795184951,23.76,,22.6,,,59.829072428,97.0,15.56951261,901.0,45.0,77.874193073
BWA,BWA,2003,644.5282551,10.975906,2.950973592,10.0,29.8,96.0,42.14691109,6.40933847,269.58544922,,20.858862539,27.909302,48.30164814,142.4809179,92.0,2.96,13.974718488,25.06,,21.5,,,60.028243882,96.0,14.57988806,863.0,47.0,76.73685886
BWA,BWA,2004,587.931738,11.443334,3.05171048,10.0,29.6,96.0,44.02557418,6.09125996,297.2512207,,20.496327649,27.608215,50.64076648,151.2597185,93.0,3.96,16.559010212,26.3,,19.6,,,60.226438002,97.0,13.30247943,826.0,50.0,75.67454732
BWA,BWA,2005,531.1192849,11.902713,3.228056483,10.1,29.3,96.0,46.0953444,5.26532936,281.38796997,,21.561177054,27.300751,53.16798551,166.2855662,93.0,2.53,19.371378018,24.28,,20.3,,,60.422066361,94.0,12.26467176,788.0,50.0,70.82809858
BWA,BWA,2006,492.3347151,12.349677,3.410714373,10.2,28.9,96.0,47.52523074,4.87599421,258.01873779,,21.653462447,26.98361,54.88555112,204.1794235,94.0,3.15,22.086282544,26.71,,18.8,,,61.690677384,99.0,11.63437692,751.0,52.0,66.015315497
BWA,BWA,2007,472.4353013,12.781522,3.24699099,10.2,28.3,96.0,48.29148453,5.52080727,305.22042847,,21.740245144,26.656675,55.77024629,201.2441642,95.0,3.71,23.913756099,30.16,,20.4,,,63.508970381,95.0,14.16061587,714.0,53.0,64.332524476
BWA,BWA,2008,461.3038574,13.197167,3.10802077,10.3,27.8,96.0,48.69864214,5.89747286,324.54284668,,21.738751388,26.320862,56.1793813,198.7261855,95.0,3.67,25.015364495,28.8,,23.9,,,65.304964456,98.0,18.59213123,676.0,54.0,63.747819472
BWA,BWA,2009,446.5192588,13.597184,3.009258457,10.3,27.1,96.0,49.40318462,6.62081194,336.53146362,,22.911872429,25.976881,56.8865344,212.6686549,96.0,3.48,25.504347579,29.22,,25.5,,,67.073125426,100.0,20.29604645,639.0,55.0,60.614915533
BWA,BWA,2010,429.529772,13.985318,3.057058284,10.4,26.2,95.0,50.07797958,6.26718187,389.55178833,,24.656806567,25.628658,57.62665956,228.4342289,96.0,4.03,25.490709245,28.61,14.154557117,25.2,,,68.816174319,99.0,19.7148832,601.0,56.0,58.423533263
BWA,BWA,2011,409.3530753,14.36761,3.055039419,10.5,25.4,95.0,50.75329531,5.86915016,427.70709229,,25.531241771,25.279247,58.41247242,269.0407241,97.0,3.95,25.152647796,28.05,13.769408626,25.3,,,70.532255807,100.0,18.54615553,568.0,56.0,58.820807466
BWA,BWA,2012,384.5656597,14.73607,3.157337464,10.6,24.7,95.0,51.84741485,6.35010576,418.82244873,,25.021139448,24.933893,59.74879487,288.0631502,97.0,3.88,24.469740621,27.58,13.212001714,25.6,,,70.446982561,100.0,18.3894401,536.0,56.0,53.866235029
BWA,BWA,2013,369.1484844,15.096563,3.409038977,10.7,23.7,95.0,52.59608137,6.49913645,433.29150391,,25.926244273,24.596678,60.61242628,221.2480601,97.0,,23.486880418,,12.865096745,25.7,,,69.875437182,100.0,17.50443492,503.0,56.0,50.299890522
BWA,BWA,2014,352.2048531,15.467334,3.73503192,10.7,23.2,95.0,53.23328369,5.8804059,418.82452393,,25.676169044,24.273455,61.38291822,211.5097733,97.0,,22.638883017,,12.576228058,24.6,,,69.300360732,100.0,16.00991125,470.0,58.0,48.966891983
BWA,BWA,2015,340.8309844,15.852104,3.936312851,10.8,22.9,95.0,53.7795599,6.10287762,374.79058838,1.5,26.102040779,23.965017,62.04575871,140.5331074,97.0,,21.985105843,,13.25121235,23.1,,,68.721615303,100.0,13.99169578,437.0,60.0,46.725575259
BWA,BWA,2016,326.4337293,16.250488,3.91851828,10.8,22.7,95.0,54.53986299,5.76837635,389.3107605,1.5,25.734030671,23.672503,62.99012308,72.26346162,97.0,3.71,21.313936796,39.77,12.820731851,22.8,,,68.139304831,99.7,14.03306757,405.0,60.0,45.135330508
BWA,BWA,2017,311.2062092,16.657083,3.861716417,10.8,22.6,95.0,55.31929526,6.62986994,471.05056763,1.4,25.371137254,23.3964,64.01180659,46.25715424,97.0,,20.741538235,,13.235908367,22.1,,,67.553076738,99.8,13.69987551,372.0,60.0,42.122278495
BWA,BWA,2018,302.9383195,17.069152,3.916472009,10.8,22.5,95.0,55.71951653,6.04010344,447.4473877,1.4,25.013602859,23.135666,64.53046521,99.17532301,97.0,4.02,20.302371838,33.25,12.915823703,20.9,,,66.960840359,99.8,12.53477586,339.0,57.0,41.170890983
BWA,BWA,2019,297.6198082,17.487806,3.849271435,10.8,22.2,95.0,56.0523028,6.12193203,438.28546143,1.3,24.66036786,22.892153,64.91884565,100.1077922,97.0,3.95,19.834333365,33.29,12.836823499,19.5,,,66.362958024,99.8,11.32725046,306.0,58.0,39.978779065
BWA,BWA,2020,288.6639831,17.916785,3.752257378,10.9,21.9,95.0,56.29608445,6.1213398,386.28860474,1.3,24.307915479,22.668541,65.16840503,97.80308548,87.0,4.33,19.337427564,32.85,12.746205073,21.2,,,65.759351868,100.0,11.58940307,274.0,61.0,38.883282992
BWA,BWA,2021,365.6665682,18.355578,3.886628698,11.0,21.6,95.0,53.10367193,6.30315065,492.14276123,1.3,23.94804137,22.465147,61.23119159,165.4448813,97.0,4.22,18.863510438,32.84,13.556865638,19.0,16.5,,65.149944396,99.8,10.39185967,241.0,60.0,37.069129148
BWA,BWA,2022,,18.8162,4.325194985,11.2,21.4,86.0,,5.73650789,477.77633667,1.2,23.570676783,22.275454,,120.4160462,90.0,4.07,18.457744581,32.9,13.657302666,,,,64.535514912,,,208.0,61.0,35.667262484
BWA,BWA,2023,,19.298351,4.868844581,11.3,21.2,95.0,,6.25574684,489.59677124,1.1,,,,155.0985471,97.0,3.79,18.079074242,30.18,14.235037618,,,,63.915768915,,,175.0,60.0,34.570682019
BWA,BWA,2024,,19.785373,4.868844581,11.5,21.0,95.0,,,,1.1,,,,,97.0,4.28,17.641184383,30.23,,,,,63.291041239,,,143.0,,33.311465132
BWA,BWA,2025,,,,,,95.0,,,,,,,,,83.0,,,,,,,,,,,,,
CAF,CAF,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.59427477
CAF,CAF,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.061865533
CAF,CAF,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.535811055
CAF,CAF,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.072503986
CAF,CAF,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.525711938
CAF,CAF,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.508853932
CAF,CAF,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.690465924
CAF,CAF,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.594429514
CAF,CAF,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.563257926
CAF,CAF,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.649770672
CAF,CAF,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.167394064
CAF,CAF,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.834089838
CAF,CAF,1971,,,,,,,,,,,,,,,,,58.550405708,,,,,,,,,,,222.822188598
CAF,CAF,1972,,,,,,,,,,,,,,,,,57.941962539,,,,,,,,,,,218.287392724
CAF,CAF,1973,,,,,,,,,,,,,,,,,57.310187257,,,,,,,,,,,214.028586892
CAF,CAF,1974,,,,,,,,,,,,,,,,,56.773425902,,,,,,,,,,,209.950630805
CAF,CAF,1975,,,,,,,,,,,,,,,,,56.212208192,,,,,,,,,,,206.185201925
CAF,CAF,1976,,,,,,,,,,,,,,,,,55.669488877,,,,,,,,,,,202.463115007
CAF,CAF,1977,,,,,,,,,,,,,,,,,55.053711984,,,,,,,,,,,198.895025306
CAF,CAF,1978,,,,,,,,,,,,,,,,,54.554874994,,,,,,,,,,,195.52632184
CAF,CAF,1979,,,,,,,,,,,,,,,,,54.056112302,,,,,,,,,,,192.404908326
CAF,CAF,1980,,0.89914026,,,,,,,,,,,,,,,53.598599061,,,,,,,,,,,189.73802152
CAF,CAF,1981,,0.94197001,,,,,,,,,,,,,,,53.320149243,,,,,,,,,,,187.284087091
CAF,CAF,1982,,0.98893195,,,,,,,,,,,,,,,53.148220186,,,,,,,,,,,185.280335814
CAF,CAF,1983,,1.0402009,,,,,,,,,,,,,,,53.101121745,,,,,,,,,,,183.640583676
CAF,CAF,1984,,1.0958814,,,,,,,,,,,,,,,53.121744669,,,,,,,,,,,182.356004428
CAF,CAF,1985,,1.1562026,,,,,,,,,,,,795.5716486,,,53.053825086,,,,,,,,,,,181.365281806
CAF,CAF,1986,,1.2213525,,,,,,,,,,,,794.7096929,,,52.919822123,,,,,,,,,,,180.598501113
CAF,CAF,1987,,1.2917274,,,,,,,,,,,,803.1050813,,,52.536482913,,,,,,,,,,,180.007179322
CAF,CAF,1988,,1.3685313,,,,,,,,,,,,815.219853,,,52.07970285,,,,,,,,,,,179.433817752
CAF,CAF,1989,,1.4539971,,,,,,,,,,,,835.1221631,,,51.502609285,,,,,,,,,,,179.043948913
CAF,CAF,1990,,1.5480064,,,,,,,,,,,,866.3439811,,,50.886540445,,,,,,,,,,,178.610244195
CAF,CAF,1991,,1.6492173,,,,,,,,,,,,909.5245205,,,50.178021471,,,,,,,,,,,178.097087241
CAF,CAF,1992,,1.7578514,,,,,,,,,,,,955.8298987,,,49.421947246,,,,,,,,,,,177.445352573
CAF,CAF,1993,,1.874497,,,,,,,,,,,,996.6901331,,,48.716698714,,,,,,,,,,,176.714118802
CAF,CAF,1994,,2.0002104,,,,,,,,,,,,1053.224696,,,47.958087363,,,,,,,,,,,175.878122603
CAF,CAF,1995,,2.1368204,,,,,,,,,,,,1123.44697,,,47.125881159,,,,,,,,,,,175.002497278
CAF,CAF,1996,,2.2856476,,,,,,,,,,,,1190.939313,,,46.28824948,,,,,,,,,,,173.699053983
CAF,CAF,1997,,2.4470596,,,,,,,,,,,,1270.250056,,,45.380279786,,,,,,,,,,,172.099581039
CAF,CAF,1998,,2.6215471,,,,,,,,,,,,1346.191516,,,44.46795622,,,,,,,,,,,170.138522325
CAF,CAF,1999,,2.8088609,,,,,,,,,,,,1411.349233,,,43.65313371,,,,,,,,,,,167.983871515
CAF,CAF,2000,614.4027881,3.007845,1.352946142,6.9,43.2,37.0,38.29820598,4.3808217,9.9123354,,,19.775635,44.23425766,1489.749136,36.0,,42.875014455,,,36.2,,19.675859044,8.530864612,32.0,24.01739366,681.0,23.0,165.457867682
CAF,CAF,2001,610.8870415,3.2189313,1.352946142,6.8,43.4,40.0,38.50021212,4.01043987,9.20995235,,,19.545361,44.47178561,1503.944962,35.0,,42.186642797,,,35.3,,19.630792766,8.39601747,,23.08911332,667.0,23.0,162.486669334
CAF,CAF,2002,606.60155,3.4405116,1.279889521,6.6,43.4,44.0,38.7568416,4.23633623,10.44132614,,,19.323488,44.77185837,1495.715664,42.0,,41.508358167,,,36.1,,19.585716048,8.261703345,,23.72552474,654.0,23.0,159.047119631
CAF,CAF,2003,599.7702747,3.6698729,1.215634424,6.4,43.4,47.0,39.12704387,4.18572474,12.15000153,,,19.106365,45.20505974,1487.440771,49.0,,40.831422533,,,34.4,,19.540256787,8.127788768,,22.29704258,641.0,23.0,155.590402786
CAF,CAF,2004,592.4687004,3.9068144,1.170791599,6.0,43.4,51.0,39.48166469,4.14367914,12.96809387,,,18.895254,45.61618547,1449.506959,55.0,0.79,40.131882245,3.85,,34.0,,19.494323279,7.994275233,,22.04475609,628.0,23.0,151.825308752
CAF,CAF,2005,581.7702515,4.148652,1.157948856,5.6,43.2,54.0,39.932623,4.22857571,13.93517494,,,18.688019,46.14092523,1388.772334,62.0,,39.445638191,,,32.5,,19.090005529,7.863782239,,20.83316423,615.0,23.0,147.91017174
CAF,CAF,2006,569.3627623,4.3943331,1.162281336,5.1,43.0,51.0,40.43068228,4.31108665,15.15495491,,12.0,18.483967,46.69775624,1336.845604,61.0,,38.684972881,,,33.8,,18.691904936,7.736172266,41.0,21.87759612,603.0,24.0,143.480960758
CAF,CAF,2007,552.5988225,4.642304,1.21288735,4.6,42.6,48.0,41.07001601,4.6338892,18.24629021,,,18.282791,47.39415912,1271.238839,59.0,,37.970764782,,,32.8,,18.29993314,7.611429514,,21.19490087,591.0,27.0,139.312008593
CAF,CAF,2008,530.2791974,4.8909463,1.234183669,4.2,42.1,45.0,41.8926082,4.02635765,18.02888489,,,18.083235,48.29879732,1233.969203,58.0,,37.300602547,1.83,,32.5,,17.91349239,7.489292807,44.0,20.44389743,579.0,30.0,135.465913119
CAF,CAF,2009,516.2247442,5.1723212,1.253210516,3.7,41.4,42.0,42.4233346,4.68325615,21.37773895,,,17.885365,48.86668457,1271.635354,56.0,0.45,42.57138575,2.42,,33.3,,17.53225638,7.369627795,,21.08001762,568.0,31.0,489.290961311
CAF,CAF,2010,511.2371137,5.463982,1.259882437,3.3,40.8,45.0,42.74297006,3.56699872,17.01008034,,,17.691751,49.20179696,1230.085929,53.0,,36.386768058,,25.759373237,32.1,,17.156136239,7.252413404,40.0,20.17169236,556.0,30.0,150.740632178
CAF,CAF,2011,509.2490846,5.7294846,1.282775768,2.9,40.1,47.0,42.99058628,3.67561865,19.62990761,,10.0,17.504717,49.46797321,1131.479738,49.0,,35.50009995,,27.154843433,34.9,,16.784573916,7.137399417,,22.54388217,545.0,29.0,125.090355724
CAF,CAF,2012,504.1331261,6.0055494,1.224034894,2.6,39.6,47.0,43.30782343,3.91814446,21.33021736,,,17.328238,49.82204247,1092.497105,48.0,,34.997163466,,27.032971981,32.0,,16.417482495,7.024562069,,19.90134682,534.0,28.0,121.940492792
CAF,CAF,2013,514.9559955,6.2987559,1.258007603,2.3,39.6,23.0,42.89061683,4.76660204,17.36794472,,,17.16638,49.31139043,1091.691099,25.0,,34.824996837,,25.178138022,32.4,,16.054544241,6.913763693,,20.60660783,524.0,28.0,134.211372265
CAF,CAF,2014,516.551211,6.6211835,1.349680954,2.1,39.7,45.0,42.78043036,4.56557369,18.7120266,,,17.023981,49.17728884,1034.404217,47.0,,35.385113168,,25.093153887,33.1,,15.695233658,6.80476199,,21.88541662,513.0,31.0,186.847163506
CAF,CAF,2015,480.8801615,6.9637552,1.54647882,1.9,39.7,43.0,44.28999955,5.03434181,18.44194221,9.9,,16.900335,50.96983096,980.5402423,46.0,0.7,33.883141532,,28.105777997,33.0,,15.339471212,6.697531172,,20.98749604,503.0,32.0,113.706548132
CAF,CAF,2016,469.4863644,7.3146559,1.633669508,1.7,39.5,42.0,44.74417257,5.44402313,21.07796097,10.0,,16.794144,51.50031283,962.4714599,45.0,,33.812758689,,28.156689229,33.2,,14.987157321,6.592035294,,20.98479062,493.0,32.0,126.768881867
CAF,CAF,2017,473.0125435,7.687249,1.672318764,1.6,39.2,42.0,44.56015338,6.66541576,28.81619644,10.5,,16.706968,51.26742466,1093.459685,41.0,,33.98812887,,28.25896934,32.7,,14.637591818,6.48793738,,21.47797712,483.0,32.0,155.207764929
CAF,CAF,2018,455.2733937,8.0760248,1.650604692,1.6,38.8,40.0,45.29513257,10.99484062,51.3541069,10.2,,16.637239,52.13733768,881.3482544,39.0,0.69,33.082965205,2.45,28.312647096,32.8,,14.290697131,6.385207051,,20.71238303,473.0,31.0,120.233071332
CAF,CAF,2019,439.7040173,8.4936343,1.700219595,1.6,38.4,38.0,45.97230527,7.76081514,35.76099014,9.5,,16.584423,52.93260744,1650.18956,37.0,,34.968288279,,27.931603922,32.5,,13.946192091,6.283710854,40.3,19.70679353,464.0,31.0,254.691597697
CAF,CAF,2020,441.9071254,8.9314654,1.721274604,1.6,38.1,37.0,45.98779435,8.98488045,42.63476563,8.5,,16.549841,53.07817181,1296.178864,36.0,,32.405681538,,28.437262083,32.7,,13.603806741,6.183318311,,20.10757264,455.0,34.0,124.187852358
CAF,CAF,2021,470.899383,9.3838446,1.780381472,1.6,38.1,35.0,45.43289279,9.15097523,46.25038147,7.7,,16.533957,52.30772755,1127.064894,34.0,0.87,32.870928767,2.04,28.210155822,30.8,25.9,13.263274292,6.083898278,,18.70098468,446.0,33.0,178.700096792
CAF,CAF,2022,,9.9033363,1.787408256,1.8,38.3,33.0,,9.94993496,47.91523361,7.4,,16.53388,,840.8235124,32.0,,36.45301029,4.99,28.191577416,,,13.346911303,6.126444784,,,437.0,36.0,424.579201665
CAF,CAF,2023,,10.432003,1.827496428,2.0,38.7,40.0,,10.65553188,53.81136703,5.9,,,,691.7425122,39.0,0.74,30.445822553,10.97,24.997156584,,,13.434447486,6.1709748,,,428.0,39.0,92.605681528
CAF,CAF,2024,,10.930373,1.827496428,2.3,38.9,42.0,,,,5.3,,,,,41.0,1.0,29.932991748,4.37,,,,13.525881549,6.21748769,,,419.0,,89.727782723
CAF,CAF,2025,,,,,,46.0,,,,,,,,,44.0,,,,,,,,,,,,,
CAN,CAN,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.253244556
CAN,CAN,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.636117152
CAN,CAN,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.149945038
CAN,CAN,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.844393047
CAN,CAN,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.747148493
CAN,CAN,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.902340504
CAN,CAN,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.337757107
CAN,CAN,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.010240013
CAN,CAN,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.825596262
